1.3456,-1.2805,-0.46562,-0.10246,-1.3109,-0.12679,-0.71266,0.6319,-0.45805,1.1224,-0.70455,-0.88587,-0.21727,-1.3496,0.05433,-1.3368,-0.33555,1.9846,-0.47727,-1.0014,1
0.73612,0.45566,0.20648,0.25112,-0.048417,-0.35815,-0.12306,-0.19115,-0.11404,-0.061227,0.88558,-0.26933,1.7135,2.479,1.8812,0.035913,-0.53064,-0.54378,0.37234,-0.52086,2
0.15956,0.50635,0.42231,-0.35674,2.7874,-0.070609,-0.47248,-1.7488,-0.74667,0.45308,-1.2517,-0.98963,-0.20405,-0.14071,0.78812,-0.9933,-0.97244,1.144,-2.0596,-0.91914,1
1.5818,-1.1171,0.85525,-1.5047,-0.81694,1.4312,0.23359,-1.4693,2.5637,1.7015,-1.1548,1.9454,-0.22851,-0.21206,0.33191,1.2582,-1.8976,-1.8213,-0.45552,-0.088886,1
-0.69956,-0.14862,0.8546,-2.2823,-1.2465,-0.11622,-3.1586,-1.1162,-0.32774,-1.193,-1.9446,-1.3135,0.9901,-0.20667,2.7159,-1.4544,2.7128,-0.37592,-0.61457,-1.4792,1
0.70652,0.19487,1.736,-1.0142,-3.536,-0.16381,0.073687,0.13159,-2.3722,-0.48993,1.5349,0.74029,0.69255,-0.14811,-2.0229,-0.0054654,0.72169,-2.5307,0.80258,1.4571,1
0.97966,0.54703,-0.69829,0.60805,0.5758,0.248,-0.092137,-0.34442,1.1851,0.84741,0.33378,0.72166,0.12524,0.48394,0.9123,-0.61432,0.1458,-0.2172,0.8121,-0.35238,2
0.73545,-0.014555,-0.37553,0.49198,0.021388,-1.0866,-0.12899,0.5583,1.0724,-1.375,1.6826,-0.75219,-0.2576,0.90059,2.3985,-0.26228,1.1829,-0.093759,-2.118,-0.50738,1
-0.74261,0.75113,0.29074,-0.12393,0.21201,0.61816,-1.1608,-0.13309,-0.32253,-1.3723,0.25731,-0.11237,0.51799,0.050454,-0.13094,-0.039619,0.72571,-0.022566,-0.1184,0.34916,2
0.23962,0.63441,1.4386,-0.1038,-0.75989,-0.085812,2.055,-0.34037,-0.31536,-0.25738,-0.41777,0.6199,0.72231,0.22142,-0.5679,-1.1549,0.072059,-0.44319,-0.88576,-0.50334,2
3.1796,-0.63017,-0.19406,-0.41042,-0.21353,-0.90876,-0.15399,-0.19115,-0.2033,1.9158,-1.4633,-0.78744,0.80628,-1.9642,-0.014733,0.82802,-0.027833,-2.3021,-0.42154,2.1418,1
-0.92493,-0.51278,0.68285,0.15182,-2.6325,-1.4224,-0.023044,-0.25935,0.78962,-0.24322,-0.17253,-0.087093,-0.31116,-0.33995,0.71707,-0.32073,-0.20281,0.60838,1.4034,0.80337,1
0.76841,0.078821,-0.11304,-1.5134,0.93489,-2.0093,0.57905,0.19168,2.7631,-1.679,2.3821,1.3588,0.315,0.061897,-0.33747,-0.9598,2.2556,0.12047,1.4272,1.5245,1
-0.082633,-0.19997,-0.46108,0.80195,-0.23098,0.19049,-0.29613,0.69874,-0.067134,0.29063,0.015362,0.30864,0.4241,0.020164,-0.202,0.62113,0.61979,1.7142,1.3355,0.78922,2
-2.0982,-0.57681,0.67313,-1.5704,2.5115,-1.5519,-0.13293,2.2611,-1.3161,0.013594,-0.19099,-2.3291,-0.47316,-0.24639,0.039721,0.85035,-0.44684,0.80106,-0.075575,0.60322,1
-0.092724,0.64508,0.10084,-0.10582,-1.5432,0.087371,-0.14609,1.7149,0.11008,-2.7905,1.5244,1.5051,2.0249,0.54586,-2.2825,0.024091,-1.0107,-0.080696,0.68092,1.5676,1
-0.56164,0.46633,-0.054711,1.1642,-0.28938,0.33128,0.24214,-1.1709,0.28534,0.049994,-0.16264,0.65715,0.35468,0.52028,0.17121,1.1564,0.035857,-0.10421,0.44982,0.36061,2
-2.0915,1.6429,1.0108,-1.9334,-1.5244,-0.0911,-1.5563,-1.343,-0.8027,1.5437,0.70626,-0.13764,1.406,-1.0299,-1.7121,0.76956,-0.17935,0.62601,-1.4159,-0.02756,1
-2.0619,-1.0884,-2.001,-0.22927,-0.068553,-0.30394,-0.08095,-4.3118,-2.2406,-0.4778,0.32126,-0.36643,-0.33827,-0.82728,-0.095085,-0.067205,-2.7162,-0.084615,0.54362,-0.068669,1
0.62646,0.26157,0.62776,1.3031,0.45498,-0.18298,0.0026195,-0.19318,0.29446,-0.17312,0.029866,0.26674,-0.59614,-0.096957,-0.064538,0.22639,-0.098226,0.34254,-0.0089661,0.40644,2
-0.057068,-1.0817,-0.12924,-0.37754,-0.86661,0.5005,1.5023,-0.18508,-1.077,0.81034,-1.228,0.68176,2.0956,-0.71689,1.4343,0.79649,0.42134,0.056465,-1.7014,-1.0101,1
0.021645,0.15152,0.40999,-2.3098,-1.6835,-0.19554,-1.2759,1.5123,-3.1065,1.0308,2.303,0.42902,2.9605,-0.18244,0.48265,1.6674,-0.89199,0.28833,0.93512,-0.82614,1
0.32708,1.7909,-0.32627,-0.83914,0.09522,-0.99073,0.55405,1.3571,0.97595,0.76248,0.26852,-0.21945,0.13053,0.38095,-0.36071,-0.56703,-0.73646,-0.032363,-0.5867,-0.12191,2
-0.083979,1.873,1.132,3.2703,-3.0091,-2.0781,-0.29086,-2.4827,3.6322,-0.15897,0.70429,3.2091,-0.0056834,-2.399,-0.27637,-1.1614,-2.0102,1.7057,-0.22307,0.93546,1
-0.43449,0.0087891,-0.69505,0.39469,-0.31421,-0.64568,0.41126,-0.28028,1.2743,-1.315,0.48212,0.83007,-0.10949,0.13055,1.0312,0.26645,0.056639,-0.75475,0.25883,0.43272,2
0.41723,0.43165,0.034082,-1.2149,0.049578,-0.86117,0.70145,-0.26745,-0.13359,0.43825,-0.46655,-0.091084,1.1647,1.4404,-1.054,0.086487,-0.41265,0.57768,-0.67234,-0.19941,1
1.6908,-0.36005,0.12417,0.5537,0.23215,-1.1216,-0.2777,-0.2688,2.6451,1.7304,0.2817,-1.4971,-2.0257,-0.077436,-0.38727,-0.98542,0.30804,-1.6979,-0.20336,2.9066,1
-0.044286,0.042138,0.76516,-0.73582,-0.029624,-0.12746,0.27833,-0.049365,0.24755,-0.14346,-0.078911,1.6122,-0.42092,-0.78824,1.0425,0.43985,-0.3141,1.6325,0.19494,0.44889,2
-0.24208,-0.266,0.28296,0.61476,-0.29475,-0.16447,0.35335,-0.21816,0.70296,-0.18795,-1.6901,0.97041,0.026716,-0.013491,-0.13626,0.73015,-0.045934,0.16032,1.2403,0.6322,2
-0.097434,1.0246,0.51693,0.2585,0.42411,-0.041525,-0.061867,0.983,-0.31471,-0.39421,-0.015623,0.74561,0.054487,-0.12321,1.243,-0.40349,0.9979,-0.53202,-1.3201,0.46102,2
-1.8675,-0.50811,0.35879,-1.0713,0.012662,-0.77458,-0.17571,-1.5415,-2.4908,-2.2088,1.1486,-1.0541,-1.1615,1.2782,-0.25712,-0.96374,0.14647,-2.6221,-0.51397,-1.1004,1
-0.70157,-0.065912,-0.61533,-1.3725,0.049578,-2.0239,-2.3248,0.97962,-0.67109,-0.68541,-2.3079,-0.67038,0.75867,0.26787,-0.84614,-3.6993,-0.86853,0.68545,-0.41406,-0.090234,1
1.0368,0.04814,0.41518,-0.6278,0.46841,0.23411,0.26846,0.22949,-0.013709,-0.13335,-0.29317,-0.28529,0.032005,-0.12388,-1.2207,0.46415,1.0871,-0.59995,-0.23326,-0.36654,2
1.8024,-0.55613,-0.53043,1.4085,2.4518,-0.35418,1.5273,1.7318,-1.7715,0.71799,1.1572,3.7598,-0.45002,-2.5726,-1.1742,-0.066548,-1.3767,-0.32759,0.5375,-1.7568,1
-0.33828,-0.58682,0.89608,-1.5188,2.4391,0.16934,-0.86664,-0.51254,-2.5944,1.2067,0.95546,-1.813,2.4362,-0.56544,-1.0653,-0.26884,-0.7921,-1.272,-1.4615,-2.3505,1
0.65404,-0.83426,0.21231,0.30345,0.86979,0.037135,0.088163,1.6075,-0.018921,0.62497,0.22764,0.47159,0.48427,-0.029646,0.37574,-0.1585,-0.14515,-0.67506,0.24796,0.63826,2
-0.11963,2.0477,-0.17396,-0.20444,0.51606,-0.026322,1.3983,-0.19453,0.67104,0.0088759,0.66737,0.29866,-0.62722,0.47384,1.0358,0.29535,0.63856,0.14268,0.5375,0.048592,2
0.20464,-0.033897,-0.33729,-1.5275,-0.95253,0.51107,-0.043443,0.85336,-1.9044,-0.82427,1.3174,-1.2563,-2.0541,0.88982,0.81734,0.017523,1.0147,1.2491,0.72102,-2.5925,1
-0.34299,0.37696,1.1722,-0.46879,-0.74982,1.4497,-0.10727,0.7163,-1.9559,2.3088,-1.7481,-1.235,1.3419,-2.2381,3.716,2.0851,3.0567,-2.1936,-1.2242,0.47652,1
-0.15529,-0.087922,0.68674,-0.032685,1.0383,1.0062,-0.042126,-1.0081,-0.45805,-0.34905,-0.080889,0.85136,0.11069,1.0689,1.4987,-0.94601,0.5152,0.22367,0.16096,-0.74527,2
-0.123,1.0773,-0.26405,3.33,-0.11822,-0.97685,0.80673,-0.91563,-0.19418,-1.0191,-1.3216,-0.68568,-3.1947,-0.092245,-0.069186,-0.82581,0.42134,-2.0728,-0.62544,0.36061,1
0.75361,-0.21131,0.68544,-0.1709,1.4376,0.4463,-0.11846,0.27067,0.35701,0.74361,0.34829,0.061888,0.87042,0.35537,-0.6104,-0.62549,0.014403,-0.15973,0.27582,1.5945,2
-0.43651,0.55704,-0.60108,0.52083,-0.089361,0.29427,0.41323,1.1504,0.76095,-0.35782,-0.16132,0.1397,1.3729,0.18844,0.77152,0.38468,0.60302,0.34973,0.77879,0.65915,2
2.0998,0.60506,0.93173,-1.4322,1.2611,1.2844,0.16844,0.39963,-0.116,-0.085493,0.98381,-2.9842,1.4278,-2.0328,1.9961,-0.44093,-1.5597,0.26613,-0.72876,1.2785,1
-2.3384,-0.94298,0.8371,0.08003,-0.12024,-1.1434,0.51128,-1.4085,-2.3214,0.55891,-1.4515,-0.22277,0.22772,-0.38774,-3.8232,0.31703,2.6726,0.35691,0.64897,0.60726,1
0.70719,1.2714,-0.92125,0.65971,-1.3385,-0.22991,0.39612,-0.32484,1.3141,-0.54251,-0.29251,0.025308,-0.051968,0.87703,-1.0872,-0.19397,0.028482,0.45619,-0.041591,0.41587,2
0.021645,0.086158,0.91812,0.54901,0.70266,1.186,0.89688,0.019504,0.43779,-0.28299,-0.028149,0.75558,-0.1895,-0.72968,0.27281,-0.23141,-0.13041,0.66585,1.0921,-0.10439,2
-0.20508,0.8305,-0.4371,-1.6,0.045551,0.57519,-1.8116,-2.2073,-1.6868,1.6657,0.19138,-0.21546,-1.2402,0.7027,2.3354,0.84247,2.5083,0.63254,1.5632,-1.0236,1
0.36004,-0.11127,-1.8584,1.495,-0.9297,0.45423,-0.3843,-1.1864,-0.53818,-2.3706,0.67989,-2.3311,-0.31447,1.0137,0.12804,-0.71613,1.2459,0.77819,0.17115,1.2225,1
-0.51387,2.9361,-2.0885,1.5339,-0.14373,0.3445,-0.88769,-0.29716,-0.24695,0.26569,0.41289,1.0269,0.27864,-0.26187,0.64402,0.021464,-0.10761,-2.8089,-1.7626,-0.19941,1
-1.1537,-0.25133,-0.76505,0.26252,-0.20011,-0.13208,0.074345,1.0931,0.39675,0.94313,-0.59445,0.97772,-0.34819,1.4202,1.3506,-0.048814,0.037197,-0.095065,-0.75051,0.70835,2
-0.85429,0.84584,-0.59913,0.68722,-0.32294,0.095964,-0.67515,0.29295,1.7689,1.4143,-0.427,-0.33185,0.31633,0.20056,-0.6436,-0.23272,0.39319,0.32818,2.2863,0.60861,2
0.75428,-0.028561,0.45212,-1.3799,0.1563,-0.15191,0.10856,0.69132,0.77268,0.44297,-0.14747,0.99369,-0.27876,1.5636,0.23562,0.30061,-0.69154,-0.76716,0.35399,-0.12056,2
-0.70292,0.82449,0.016582,1.2931,-0.023583,0.10786,1.3312,1.0039,1.864,-1.8151,0.54013,-0.19949,-0.29529,-0.29687,-0.12829,0.57975,-0.69288,-0.014728,0.74141,-0.38675,1
-1.5943,0.41898,2.3576,-1.1578,-1.1324,-1.0793,-1.2957,-1.3545,1.3173,0.385,0.89481,1.8384,-0.31777,-1.1955,-1.0327,1.2786,1.0851,-1.7978,-0.82459,-0.88612,1
-0.10618,-0.13995,1.0276,-0.1132,-0.036336,-0.0031864,0.50009,-0.10676,0.14657,-0.17447,-0.066386,-0.43893,0.90745,0.36682,0.36312,-0.19857,-0.99054,0.50191,-0.030036,0.51426,2
0.97899,-0.7062,-1.8468,0.23569,0.92684,0.094642,0.3902,-0.12566,0.12637,0.88449,-0.22527,0.36185,-0.092302,-0.022915,0.84523,0.58369,-0.18605,-0.97355,0.22077,-0.19941,2
-0.26293,-1.1117,1.121,0.91198,1.243,-0.61395,0.94163,0.035708,0.014307,-0.0086498,0.61199,0.68708,-0.98493,1.8705,1.5232,1.0178,0.68951,-0.33934,1.1309,-0.076755,2
-0.11291,-0.16729,0.22852,-0.11588,-1.0774,0.0047457,-0.95021,0.29025,-0.06127,0.37894,-0.21142,0.81012,-0.31248,0.69933,-0.03067,-0.12369,-0.17935,0.27331,-0.67846,-0.21221,2
0.93728,-0.25533,-0.071562,0.92473,0.67648,-0.52604,0.43231,-0.19858,-1.1337,-0.32681,0.98974,-0.3937,0.90216,-0.078109,0.75359,0.47729,0.34425,-0.046079,0.42196,-0.13202,2
-0.13645,-0.17863,0.31083,1.2776,-1.7197,0.00077963,0.40862,-1.1371,0.32899,-1.2914,0.14853,0.37781,0.20127,0.20931,-1.1569,-1.9049,1.9666,1.3268,0.68228,0.24537,1
1.4896,0.60106,0.17278,-0.65598,-0.2726,-0.079202,1.2687,0.21733,1.4985,-0.80539,0.90668,-0.16491,0.17747,-0.65362,0.57164,-0.71941,-0.19275,0.093042,0.44031,-0.067995,2
-1.7053,-1.8067,1.8715,-2.4198,-2.6688,2.2978,-2.4966,-3.139,-0.71344,-0.15694,-0.85354,-1.3608,0.74677,1.1416,-0.37798,-0.73714,-0.64528,-0.1225,-0.97072,-1.405,1
-1.854,-4.1564,-0.75079,0.26789,-1.1197,1.8265,-0.096085,0.45432,-0.84244,-0.97526,-2.5426,-0.58325,0.90348,-0.42745,-0.27903,-0.49084,0.53397,-0.18389,-1.1794,0.4927,1
0.25106,-0.15262,0.01399,1.026,0.4033,0.86141,-0.035546,0.34427,-1.5976,-0.1866,-0.077593,-0.69898,0.59668,-0.14071,0.54508,-0.58411,0.32279,-0.41184,0.95211,0.50281,2
-0.69821,-1.0457,-0.089061,-2.1884,1.0349,0.2665,-0.39351,-0.24314,-1.0157,0.07089,-2.5386,0.56803,-0.27083,-0.46313,3.0041,-0.051442,1.7722,2.4888,-0.49834,-0.8039,1
-0.11291,0.96589,-0.68792,0.50607,0.45297,-0.043508,-0.24743,-0.39169,-0.1831,1.0982,-0.42436,-0.73756,-0.38786,1.011,0.44015,0.10291,0.76862,-0.55684,-0.14422,0.88087,2
-1.4127,-0.80625,-0.42997,-0.069586,0.1261,-0.142,-0.44681,-0.62665,-1.1754,0.039209,-0.0017785,-0.12367,0.28591,1.6114,-0.60974,-0.84552,-0.63523,1.2988,-0.70089,0.0095049,2
0.32304,-0.0065512,0.059358,0.19744,0.66843,0.3835,-0.82123,-0.78397,-0.078209,-1.199,-0.7118,-0.8034,-0.91749,1.1146,0.62609,-1.0406,0.80616,-0.025178,0.29825,0.50618,2
-0.5354,0.46633,-0.098783,-0.41914,0.22275,-0.94974,0.18621,-0.33767,0.10161,-0.10234,0.14853,-1.9001,1.0827,2.059,0.80738,-0.13026,-0.49712,0.096307,0.99765,0.50213,2
0.16494,-0.19464,0.14621,-0.49764,-0.12024,1.5489,0.039469,0.87564,0.52901,0.78809,-0.81069,-0.049848,0.25549,0.7276,0.63937,0.5121,0.28257,-0.96637,0.99153,1.4315,2
0.79801,-0.10526,-0.35868,0.23569,-1.0747,-0.1453,0.69816,-2.4699,-0.10362,1.4905,0.45706,-0.039206,1.2559,-0.020895,0.53578,0.2901,-0.23901,-0.0193,0.28262,-0.36923,2
1.1997,-0.78691,-0.75468,-0.86262,-0.24441,-1.7548,-0.15268,-0.17428,1.905,0.89729,0.45706,-0.18952,-1.9695,-1.0003,-0.069186,0.1259,0.53799,-0.76912,-2.5143,-0.022843,1
0.67961,-0.29201,-1.4838,1.1636,0.10462,-0.30857,-1.8267,-0.74278,0.77984,-1.0332,-0.63796,0.92319,-1.303,0.28604,1.3997,2.3695,-2.0531,1.2974,-0.041591,0.82157,1
-0.56702,-2.6204,-1.0606,-2.7385,-1.4647,-0.050779,-0.2527,-1.5989,-0.40071,-2.7103,0.29621,0.043266,-1.4127,-1.2224,0.77351,-0.13289,0.47967,-0.91085,2.6534,-0.58421,1
-0.19431,0.80649,-1.1798,0.32827,-0.91897,-0.14398,0.098692,-0.060844,0.67039,0.16121,0.25863,0.48422,-0.12536,0.27998,0.060971,-0.94272,-0.30069,-0.10748,-0.45144,0.11531,2
-0.53742,1.3941,-0.30489,-0.81431,-0.83372,-0.95834,0.54681,-1.2715,-0.10753,-0.061901,-0.62741,0.34588,-1.4293,0.25441,-1.0341,-1.8583,-0.34561,0.06365,-2.1996,1.0076,1
1.9283,0.068149,-1.2751,-1.1035,-0.59612,-0.68005,-1.2667,-0.58479,-2.1051,0.6553,0.77746,1.4559,0.5332,1.5717,-0.21462,-0.047501,-0.98049,0.81085,1.4,1.1491,1
0.61973,3.2536,-2.049,-0.99613,0.46774,-0.18166,0.23556,0.11943,-0.093194,1.2822,-0.68872,1.0595,1.7835,0.70606,-1.0487,-1.4793,-3.1426,0.47709,0.64897,0.52302,1
1.7325,-2.2969,-0.27766,1.9405,1.7813,-2.3874,1.4523,0.71495,-0.12772,-0.40635,-0.96297,-1.7665,-0.90691,-0.10167,-0.47825,-2.6681,2.5063,0.37194,-0.57515,0.49539,1
-0.13982,-0.14128,-0.87782,-0.15949,-0.15178,0.15083,-0.1711,-2.4611,-0.064527,0.2448,-0.17121,-0.14695,0.36856,0.047762,-0.2186,-0.15587,-0.32415,2.8539,-0.47591,1.54,1
-0.069851,-2.3076,1.0905,-1.2806,-2.8346,-0.28544,1.7918,2.2848,0.6984,-1.7511,0.00019929,1.3588,-0.50688,-1.5872,2.6522,-0.042903,0.44816,1.2321,0.93104,-1.3895,1
0.61906,0.078821,0.24148,-0.2192,-0.014857,0.022593,1.141,-0.82718,0.09705,0.097852,0.038436,-0.14296,0.019442,-0.29081,-0.18075,-0.1677,0.68549,-0.55358,0.30641,-0.17852,2
0.23357,0.48567,1.2953,-0.074953,-0.29206,0.65848,-1.1318,-0.49904,0.54139,0.172,0.8157,0.43235,0.095481,-0.072052,-0.020045,-0.89543,1.5946,0.82979,1.2043,-0.15291,2
0.32439,-0.041234,0.26157,0.81537,-0.24307,0.72458,-0.70345,-0.1682,-0.39029,1.1002,-0.23977,-0.68102,-0.50688,-1.6061,-0.26509,0.14757,0.42335,-0.8279,0.62178,-0.065299,2
-0.93031,-0.30602,-2.1656,-0.55936,-0.15849,-0.063338,0.4481,0.78449,-1.5969,-1.954,-0.93001,0.043266,0.30508,1.8328,0.62808,0.0063571,-1.0066,0.78473,1.7507,0.47989,1
-0.38201,-0.31336,-0.0086943,-0.14406,0.43686,0.6089,0.86727,-0.32079,0.45929,0.03449,0.37334,0.48223,-0.33761,-0.071378,1.0126,-0.12632,0.18268,-0.41315,-0.0035286,0.62883,2
-0.54415,-0.7789,-0.58228,0.39201,0.66104,-0.65097,-0.36851,0.47255,-0.88805,-0.47241,0.040414,1.6847,0.30508,-0.8192,0.18582,0.66053,-1.0556,0.93038,0.2731,-0.085516,2
-0.61008,-0.32003,1.9318,-0.045433,-0.26522,-0.91405,0.09606,0.95126,1.7591,2.2407,-0.50018,0.087162,-0.41828,0.13796,-0.4736,0.098966,0.67878,-1.7959,-2.4334,-0.39282,1
-0.89466,0.14085,0.93497,0.46715,-0.3075,-0.32113,0.17568,-0.0838,-0.51017,-0.49061,1.1025,-0.49546,0.29186,0.34258,-0.83485,0.43525,-0.23097,-0.56533,-0.55747,-0.10034,2
-1.5836,-0.16996,0.25703,-0.10582,-0.53571,-1.5446,0.22372,-0.48621,0.29902,0.54745,-0.32745,1.011,1.3491,-0.09763,-1.4279,-0.91448,-0.037218,1.8938,-1.1706,0.25481,1
0.33583,1.8456,-1.2123,-0.3346,-1.2143,0.98568,-1.4187,-0.20466,-1.9103,-2.2668,1.3879,-0.1842,-2.9738,2.0731,0.64668,-1.8971,-1.7582,-0.061102,2.3747,-1.6732,1
1.0321,0.71978,0.32768,1.3649,1.8578,-0.2775,-0.12504,0.39153,0.039064,-0.10841,0.092495,0.59995,-0.48175,0.28604,-0.021373,-0.1099,0.87253,0.49995,0.6211,1.4281,2
0.65472,-1.7273,-0.72746,-0.97198,2.0981,0.31277,-0.78636,-0.12769,1.2613,0.75641,-0.27471,-1.0076,1.25,-2.2677,0.42289,-0.26884,0.9141,1.43,-0.80896,0.51831,1
1.4351,0.081489,-0.10138,0.21086,-0.12695,-0.12547,1.499,0.1012,-0.074952,-0.17447,-0.28262,1.2877,0.10143,-0.052531,0.11542,0.58566,-0.42941,0.2093,-0.14694,-0.4838,2
-0.56568,0.71978,1.1404,0.37457,1.3913,-0.6675,0.74356,0.47391,0.30879,-0.31535,-0.055838,-0.032555,0.28591,-0.040415,-0.85943,-0.67475,0.021107,-0.1434,0.52391,0.25953,2
0.12861,2.2912,-0.043693,1.5064,-0.43436,1.061,0.31782,-0.14254,1.1115,0.4605,0.81438,-0.16291,1.3379,0.34662,-0.26774,0.99682,-0.005709,-0.48891,-0.22035,0.20831,2
0.2847,1.0286,0.45925,0.18604,0.022059,0.57255,-0.5396,-0.14727,0.30293,-0.50206,0.71286,0.57135,-0.40505,-1.0218,0.61148,0.28747,1.5161,-0.033669,-0.47115,1.2003,2
0.39099,1.4174,-0.18109,0.57652,-0.098757,1.7676,0.084215,0.13766,1.1043,-0.28771,-0.1567,0.60793,0.23367,0.25643,0.61414,0.033943,-0.33756,0.091082,-0.84566,0.9523,2
0.39166,-0.03323,-0.12471,-0.044762,-0.776,1.0353,0.15002,-0.57804,0.25993,0.79146,0.41092,0.6771,-0.060564,0.020837,0.15328,0.57975,-1.4759,-0.19957,-0.1517,0.366,2
